"user","longitude","latitude","hour_taken","day_taken","month_taken","year_taken","First*(id)","Unique concatenate(hashtags)","Unique concatenate(legend)","First*(minutes_taken)","First*(hour_uploaded)","First*(day_uploaded)","First*(month_uploaded)","First*(year_uploaded)","First*(url)","longitude_normalized"
"79770228@N05",4.8331,45.731,9,6,5,2012,7.31296131E9,"?","<u>Copyright</u>: <strong> Alexandre Haas</strong><u>
Site Internet:</u> <a target=_blank href=http://www.skyscrapercity.com/showthread.php?t=703466 rel=
ofollow>SkyscraperCity</a>
<u>Maîtres douvrage:</u>
<strong> DOMOA Immobilier
LArt de Construire</strong><u>
Architecte:</u><strong> Hervé Vincent</strong>",13,7,1,6,2012,"http://farm8.staticflickr.com/7084/7312961310_9a81e3deeb_t.jpg",6.9065
"79946508@N00",4.8216,45.762,12,9,12,2010,5.301327205E9,"bw,church,lyon,basilica,infrared,fêtedeslumières,fourvière","Fête des Lumières 2010 - Lyon
Facade of Fourvière Basilica, b&amp;w infrared version",23,0,29,12,2010,"http://farm6.staticflickr.com/5206/5301327205_823c82ecf0_t.jpg",6.8901
"79946508@N00",4.8221,45.762,12,9,12,2010,5.30465036E9,"church,lyon,interior,basilica,vignetting,fêtedeslumières,fourvière,frigno","Fête des Lumières 2010 - Lyon
The ceiling of the Fourvière Basilica, visible as you enter: its full of elegant columns, fine mosaics and superb stained glass.",27,21,29,12,2010,"http://farm6.staticflickr.com/5050/5304650360_5c2ced77ba_t.jpg",6.8908
"79946508@N00",4.8228,45.762,12,9,12,2010,5.309974148E9,"church,lyon,interior,basilica,vignetting,1022,fêtedeslumières,fourvière,gorillapod,frigno","Fête des Lumières 2010 - Lyon
The interior of the Fourvière Basilica, part of a side wall of the church",51,16,31,12,2010,"http://farm6.staticflickr.com/5045/5309974148_1319b6b22d_t.jpg",6.8918
"79946508@N00",4.8315,45.763,20,9,12,2010,5.518322427E9,"night,river,landscape,lights,lyon,fêtedeslumières,fourvière,saône,frigno,pontjuin","Fête des lumières 2010 - Lyon
The river Saône with the Fourvière Basilica, view from Pont Juin",31,2,12,3,2011,"http://farm6.staticflickr.com/5133/5518322427_828c64d9af_t.jpg",6.9042
"79946508@N00",4.836,45.768,19,9,12,2010,5.518320669E9,"night,lights,opera,lyon,fêtedeslumières,frigno,operadelyon","Fête des lumières 2010 - Lyon
Opera de Lyon: facade of the building, view from the Hôtel de Ville",30,2,12,3,2011,"http://farm6.staticflickr.com/5095/5518320669_fe2ae8db28_t.jpg",6.9106
"80244955@N07",4.8371,45.769,17,12,1,2008,8.02629748E9,"city,france,architecture,lyon,ville,batiment,sunsetsunrise,rhônealpes,levercoucherdesoleil,mygearandme","Les toits de lOpéra et de lHotel de ville de Lyon.",55,11,26,9,2012,"http://farm9.staticflickr.com/8450/8026297480_d89954cfdc_t.jpg",6.9122
"80244955@N07",4.8406,45.759,16,28,1,2012,8.578261014E9,"people,france,water,river,eau,lyon,rivière,personne,gens,bascule,tiltshift,rhônealpes","Arax TS 80mm f/2.8",50,17,21,3,2013,"http://farm9.staticflickr.com/8524/8578261014_f56fe0813a_t.jpg",6.9172
"80244955@N07",4.8409,45.764,15,16,12,2012,8.296113399E9,"france,texture,water,river,eau,lyon,rivière,rhônealpes","... la plage ?",32,13,22,12,2012,"http://farm9.staticflickr.com/8491/8296113399_5f836c828d_t.jpg",6.9176
"80318369@N00",4.8706,45.745,15,9,4,2007,4.63205731E8,"france,floor,lyon,pavement,jstyle","?",0,20,17,4,2007,"http://farm1.staticflickr.com/189/463205731_011488d86d_t.jpg",6.9601
"80459729@N00",4.8283,45.768,12,4,7,2009,3.700797982E9,"france,painting,mural,lyon, france,painting,mural,lyon,kirsty","?",12,7,8,7,2009,"http://farm3.staticflickr.com/2507/3700797982_bbe40eecae_t.jpg",6.8996
"8076298@N02",4.8332,45.76,14,31,8,2007,1.287767628E9,"france,lyon,bee,abeja,abeille","?",3,18,31,8,2007,"http://farm2.staticflickr.com/1383/1287767628_c2b60abda6_t.jpg",6.9066
"8095313@N03",4.8349,45.767,21,19,9,2011,6.163322093E9,"panorama,hotel,lyon,pano,premier,ville,mairie,1er,panoramique,patrimoine,journées","325m², ancienne salle de bal sous le Second Empire !",27,19,19,9,2011,"http://farm7.staticflickr.com/6171/6163322093_d25d698549_t.jpg",6.9091
"8109983@N05",4.8199,45.759,12,25,8,2007,1.260978902E9,"france,lyon,amphitheatre,odeon,fourvière,lugdunum,rhônealpes, france,lyon,amphitheatre,fourvière,lugdunum,rhônealpes","Théâtre antique de Fourvière, Lyon, France",51,20,28,8,2007,"http://farm2.staticflickr.com/1027/1260978902_dac8fbb7b0_t.jpg",6.8876
"8109983@N05",4.8274,45.762,13,25,8,2007,1.292984291E9,"france,lyon,vieuxlyon,andouillette,rhônealpes","<b>Restaurant &quot;Le Vieux Lyon&quot;</b>
44, Rue St Jean
F-69005 Lyon
04 78 42 48 89",58,11,1,9,2007,"http://farm2.staticflickr.com/1276/1292984291_e13d4f41f0_t.jpg",6.8984
"8109983@N05",4.8328,45.762,13,10,4,2009,3.699079468E9,"france,lyon,bouchon,rhônealpes,bouchonauxvins","Lyon, France",40,21,12,8,2009,"http://farm3.staticflickr.com/2479/3699079468_1c1f1b2955_t.jpg",6.9061
"81211704@N00",4.828,45.763,19,21,4,2007,2.251706337E9,"old,france,saint,jean,lyon,69,vieux,rhone,saintjean,vieuxlyon,oldlyon","?",26,11,9,2,2008,"http://farm3.staticflickr.com/2376/2251706337_a7402ebdca_t.jpg",6.8992
"81211704@N00",4.8284,45.767,18,17,4,2007,4.65097787E8,"france,lyon,69,rhone,quais,saone","?",19,13,19,4,2007,"http://farm1.staticflickr.com/210/465097787_9fdd8566b5_t.jpg",6.8998
"81211704@N00",4.834,45.77,17,9,8,2006,4.55366561E8,"france,lyon,69,rhone,croixrousse,pentes,pentesdelacroixrousse,xrousse,diamondclassphotographer,flickrdiamond","?",36,14,11,4,2007,"http://farm1.staticflickr.com/214/455366561_5ff4cef657_t.jpg",6.9078
"81418524@N00",4.8183,45.75,7,18,5,2008,2.595595133E9,"france,lyon,oldtown,rampart,autofocus,ilovemypics","?",40,19,20,6,2008,"http://farm4.staticflickr.com/3176/2595595133_d3814726da_t.jpg",6.8854
"81418524@N00",4.8252,45.757,7,18,5,2008,2.595594535E9,"france,lyon,oldtown,eglisestgeorges","It was raining when this picture was taken.",32,19,20,6,2008,"http://farm4.staticflickr.com/3005/2595594535_f75e1fbba3_t.jpg",6.8952
"81418524@N00",4.8276,45.763,8,17,5,2008,2.50801848E9,"france,lyon","You can rent bicycles to tour the city.",51,5,20,5,2008,"http://farm4.staticflickr.com/3062/2508018480_3e700bf84e_t.jpg",6.8986
"81418524@N00",4.8291,45.76,6,18,5,2008,2.620573665E9,"france,lyon,soaneriver","?",42,14,29,6,2008,"http://farm4.staticflickr.com/3263/2620573665_1bb7eb5fae_t.jpg",6.9008
"81501445@N00",4.8283,45.763,13,1,12,2008,3.073561037E9,"camera,bw,white,3,black,france,blanco,vintage,frankreich,noir,y,lyon,pavement,negro,noise,russian,fed,et,francia,bianco,blanc,nero,vieux,suelo,pavés,bruit,fed3,ruido,pavé,pavimiento","fed3 (fujifilm 400iso)
Rue pavée, vieux Lyon",24,12,1,12,2008,"http://farm4.staticflickr.com/3199/3073561037_69c931fab4_t.jpg",6.8996
"8156160@N04",4.8247,45.76,12,22,4,2007,4.86609563E8,"lyon","?",54,15,6,5,2007,"http://farm1.staticflickr.com/202/486609563_fffc062ce7_t.jpg",6.8945
"8164447@N07",4.833,45.77,16,22,9,2009,3.94484872E9,"light,film,analog,50mm,supertakumar,pentaxspotmatic,fujifilmsuperiaxtra400","Vintage Midinette, village des cre?ateurs, Lyon",24,14,22,9,2009,"http://farm4.staticflickr.com/3482/3944848720_b2b76f4435_t.jpg",6.9064
"8164447@N07",4.8344,45.769,13,15,10,2011,6.247336082E9,"concert,lyon,live,doublebass,contrebasse,acoustique,parcoursfolk2011, concert,lyon,live,guitare,acoustique,parcoursfolk2011","Mathieu, bassiste

Parcours Folk 2011 a? Lyon, Antoine, guitariste

Parcours Folk 2011 a? Lyon, Faik, chanteur / guitariste

Parcours Folk 2011 a? Lyon",52,18,15,10,2011,"http://farm7.staticflickr.com/6159/6247336082_1756fc9139_t.jpg",6.9084
"8164447@N07",4.8365,45.752,18,15,1,2011,5.373352724E9,"bridge,bw,motion,rhône,symmetry,nb,squareformat,pont,mouvement,carré,symétrie","Pont de lUniversite?, Lyon
",15,18,20,1,2011,"http://farm6.staticflickr.com/5048/5373352724_829f4826d5_t.jpg",6.9114
"8164447@N07",4.8579,45.762,23,24,6,2010,4.730836209E9,"light,sun,film,analog,soleil,holga,xpro,lyon,crossprocessing,partdieu,fujifilmsensia100,lumie?re,traitementcroise?,touroxyge?ne","Tour Oxyge?ne, Part-Dieu, Lyon",24,21,24,6,2010,"http://farm2.staticflickr.com/1235/4730836209_e184c52c4e_t.jpg",6.9419
"81675737@N00",4.8258,45.749,14,7,10,2006,2.64868721E8,"france,lyon","Gare SNCF Perrache, 7 Oct 2006",39,11,9,10,2006,"http://farm1.staticflickr.com/114/264868721_3bd4d152a4_t.jpg",6.8961
"81675737@N00",4.8286,45.762,21,2,1,2007,3.43790537E8,"france,lyon","Rue du Palais de Justice, 2 Jan 2007",36,8,3,1,2007,"http://farm1.staticflickr.com/138/343790537_74d10653c5_t.jpg",6.9001
"81675737@N00",4.8293,45.766,16,20,12,2006,3.28576588E8,"france,lyon","Pont de la Feuillée, 20 Dec 2006",12,0,21,12,2006,"http://farm1.staticflickr.com/135/328576588_636a2a3983_t.jpg",6.9011
"81675737@N00",4.833,45.762,16,6,10,2006,2.64863925E8,"france,lyon","Rue Thomassin / Rue Mercière, 6 Oct 2006",25,10,9,10,2006,"http://farm1.staticflickr.com/83/264863925_c03e9b87e9_t.jpg",6.9064
"81752221@N00",4.8697,45.772,21,20,2,2006,1.02254103E8,"street,streetart,france,detail,art,retail,wall,writing,mos,painting,graffiti,paint,painted,alf,spray,hose,crack,breakdown,aerosol,rev,bombing,fissure,villeurbanne,laya,gome,ammah,asek,dazibao,2yp,khota,6foo,szulu","?",5,20,20,2,2006,"http://farm1.staticflickr.com/25/102254103_15f03f9ace_t.jpg",6.9588
"8206668@N03",4.8228,45.762,0,21,3,2005,1.056589295E9,"france,lyon,studyabroad","?",0,3,9,8,2007,"http://farm2.staticflickr.com/1180/1056589295_c0f698034f_t.jpg",6.8918
"8206668@N03",4.8229,45.762,0,9,12,2004,5.16618637E8,"france,lyon,studyabroad,fêtedeslumières,8décembre","?",2,20,27,5,2007,"http://farm1.staticflickr.com/198/516618637_d29ddf70ec_t.jpg",6.8919
"8206668@N03",4.8304,45.758,15,10,10,2004,5.16555495E8,"france,lyon,studyabroad","?",57,19,27,5,2007,"http://farm1.staticflickr.com/246/516555495_605b9fa924_t.jpg",6.9026
"8206668@N03",4.8322,45.758,17,2,9,2004,5.16429681E8,"france,lyon,studyabroad","?",51,17,27,5,2007,"http://farm1.staticflickr.com/244/516429681_96d14bb5ae_t.jpg",6.9052
"8206668@N03",4.8337,45.768,17,30,8,2004,5.16370244E8,"park,france,studyabroad,urbanpark,parcdelatêtedor","?",15,17,27,5,2007,"http://farm1.staticflickr.com/203/516370244_a61fa0c512_t.jpg",6.9074
"8206668@N03",4.8357,45.764,15,10,10,2004,5.16531236E8,"france,lyon,studyabroad","?",40,19,27,5,2007,"http://farm1.staticflickr.com/243/516531236_8db6d5acc5_t.jpg",6.9102
"8206668@N03",4.8357,45.768,23,8,12,2004,5.16620389E8,"france,lyon,studyabroad,fêtedeslumières,8décembre","?",3,20,27,5,2007,"http://farm1.staticflickr.com/231/516620389_7a9ac313cf_t.jpg",6.9102
"8206668@N03",4.8549,45.773,18,10,9,2004,5.16456306E8,"park,france,lyon,studyabroad,urbanpark,parcdelatêtedor","?",29,18,27,5,2007,"http://farm1.staticflickr.com/228/516456306_29edd94cc3_t.jpg",6.9377
"8206668@N03",4.857,45.762,15,28,12,2004,5.16631082E8,"snow,france,lyon,studyabroad","?",38,20,27,5,2007,"http://farm1.staticflickr.com/243/516631082_bfb0fd80d3_t.jpg",6.9407
"8206668@N03",4.8578,45.784,11,18,9,2004,5.16511819E8,"park,france,lyon,studyabroad,urbanpark,parcdelatêtedor","?",23,18,27,5,2007,"http://farm1.staticflickr.com/228/516511819_87a274f966_t.jpg",6.9418
"8206668@N03",4.8652,45.738,14,8,10,2004,5.1652529E8,"france,lyon,studyabroad,celibatel,frenchapartment","?",27,19,27,5,2007,"http://farm1.staticflickr.com/229/516525290_55d0118053_t.jpg",6.9524
"8206668@N03",4.8652,45.738,17,28,12,2004,5.16631506E8,"snow,france,lyon,studyabroad, snow,france,lyon,studyabroad,celibatel,frenchapartment","?",19,20,27,5,2007,"http://farm1.staticflickr.com/202/516631506_fad2479b79_t.jpg",6.9524
"8206668@N03",4.916,45.723,14,16,11,2004,5.16554476E8,"france,lyon,bron,studyabroad,universitélumièrelyonii","?",14,19,27,5,2007,"http://farm1.staticflickr.com/233/516554476_5f676b6677_t.jpg",7.025
"8227090@N04",4.8229,45.761,16,17,4,2011,5.670689326E9,"news,kids,block,sbys","waves of exploration
- - echos sounds empty - -",55,20,29,4,2011,"http://farm6.staticflickr.com/5070/5670689326_66bcee7e54_t.jpg",6.8919
"8227090@N04",4.8355,45.76,23,8,12,2011,9.73143211E9,"place,lyon,guys,lightdecembers","?",58,10,12,9,2013,"http://farm8.staticflickr.com/7439/9731432110_a035ac1f18_t.jpg",6.9099
"8227090@N04",4.8629,45.771,23,28,1,2008,2.229863153E9,"iso800,f4,lespaul,epiphone,gratte,10mm,lpstudio,113s,thefalsepotartouch","? pixies
<a href=http://bighugelabs.com/flickr/onblack.php?id=2229863153&amp;bg=white&amp;size=large>View On White</a>",52,10,30,1,2008,"http://farm3.staticflickr.com/2256/2229863153_71d6cb9dbf_t.jpg",6.9491
"8238823@N06",4.8319,45.773,13,22,11,2008,3.156715408E9,"france,landscape,lyon, france,landscape,day,lyon,cloudy","?",2,16,1,1,2009,"http://farm4.staticflickr.com/3225/3156715408_bc23f4e5f7_t.jpg",6.9048
"82416946@N00",4.8274,45.76,20,21,4,2009,3.486391757E9,"?","Lyon, France",40,21,29,4,2009,"http://farm4.staticflickr.com/3662/3486391757_62c5c838b2_t.jpg",6.8984
"8253060@N05",4.8536,45.779,9,18,4,2012,7.089793273E9,"square,squareformat,normal,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4b851cb1f964a5207a4c31e3","?",50,7,18,4,2012,"http://farm8.staticflickr.com/7039/7089793273_5c7ffe9784_t.jpg",6.9358
"8253060@N05",4.8536,45.779,10,20,4,2012,7.095687027E9,"square,squareformat,normal,iphoneography,instagramapp,uploaded:by=instagram,foursquare:venue=4b851cb1f964a5207a4c31e3","?",53,8,20,4,2012,"http://farm6.staticflickr.com/5194/7095687027_a71dc57d59_t.jpg",6.9358
"8262562@N07",4.8234,45.762,17,7,11,2013,1.0729277154E10,"panorama,france,landscape,lyon,pano,paysage,dominik,panoramique,rhone,fourvière,saone,fusina,basiliquedefourviere,vision:text=065,vision:sky=0961,vision:clouds=0945,vision:outdoor=0622","©2013, FUSINA Dominik - All rights reserved

<i>Panoramique vision of Lyon (France)</i>

<b>FUJI x-PRO1</b>
Lens : 18mm - f/2.0 FUJINON
From JPEG file


Join me on :
<a href=https://www.facebook.com/DominikFusinaArtPhotography?ref=hl rel=
ofollow>Facebook</a> | <a href=http://500px.com/DominikFusina rel=
ofollow>500px</a>
",25,18,7,11,2013,"http://farm6.staticflickr.com/5480/10729277154_1f5cd79d8d_t.jpg",6.8926
"8262562@N07",4.835,45.739,18,2,6,2012,7.32697742E9,"girl,fashion,vintage,nikon,lyon,babe,retro,mode,pinup,2012,rhone,fusina,d3s,marchédelamodevintage,nikond3s","©2012, FUSINA Dominik
Publishing date : 03/06/2012
Location : Lyon (France)
<b>Dont use or publish that photo without my permission.</b>
Thank you for your favs (F) en comments ;)
On <a href=http://www.facebook.com/DominikFusinaArtPhotography rel=
ofollow><b>Facebook</b></a>

<b>Marché de la mode vintage !  | Lyon</b>
Je suis allé faire un tour cet après-midi au Marché de la Mode Vintage 2012 qui se déroule tout le WE, une sorte de foire qui vous fait faire un bond en arrière dans le temps, genre année 50-60. A voir le peuple quil y avait, le vintage est plus que tendance. On croise aussi bien des jeunes filles filles au look très rétro que des stands avec du mobilier en Formica :)
Un vrai régal pour les yeux et lesprit. Ce côté volage, sexy et très féminin ma fait du bien. 

<b><a href=http://translate.google.com/translate?hl=fr&amp;sl=fr&amp;tl=en&amp;u=http://www.flickr.com/photos/dominikfoto/7326977420/in/photostream/ rel=
ofollow>ENGLISH TRANSLATION</a></b>

<a href=http://bighugelabs.com/onblack.php?id=7326977420&amp;size=large rel=
ofollow>View On Black</a>
<a href=http://www.flickriver.com/photos/dominikfoto/ rel=
ofollow>dominikfotos photos on Flickriver</a>



<b>NIKON D3s</b>
Lens : 24-70mm f/2.8 NIKKOR
Settings : ISO 200
Filter : --
Lights :  --
Background : --
Tripod : no
File : RAW",31,12,3,6,2012,"http://farm8.staticflickr.com/7074/7326977420_ca28e22f02_t.jpg",6.9092
"8262562@N07",4.8362,45.768,8,28,3,2013,8.597644586E9,"opera,lyon,iso,velvia,fujifilm,jpeg,6400,x100,fusina,fusinadominik,x100s","©2013, FUSINA Dominik - All right reserved

6400 ISO - f/2 - JPEG Velvia
No tripod.

Join me on :
<a href=https://www.facebook.com/DominikFusinaArtPhotography?ref=hl rel=
ofollow>Facebook</a> | <a href=http://500px.com/DominikFusina rel=
ofollow>500px</a>

Very soon, my review on photo.fusina.net about x100s ;)",56,9,28,3,2013,"http://farm9.staticflickr.com/8250/8597644586_54252c16a8_t.jpg",6.9109
"8274395@N04",4.8212,45.739,15,12,2,2008,2.283386479E9,"city,france,lyon,decay","?",1,16,22,2,2008,"http://farm4.staticflickr.com/3182/2283386479_06465516cb_t.jpg",6.8895
"8274395@N04",4.824,45.758,15,24,7,2007,9.0663657E8,"street,old,france,lyon,saintgeorges","A street in Saint Georges district (Lyon old city), A building in &quot;Montée du Gourguillon&quot;, a street in St Georges district.",31,16,26,7,2007,"http://farm2.staticflickr.com/1335/906636570_455487cf31_t.jpg",6.8935
"8274395@N04",4.8255,45.755,15,22,1,2008,2.216576396E9,"winter,shadow,france,lyon,bank,saône, winter,red,france,church,lyon,bank,diagonal,saintgeorges,saône, winter,france,tree,lyon,bank,weepingwillow,saône, shadow,france,building,tree,architecture,lyon,bank,saône","?, Explore # 431",43,11,24,1,2008,"http://farm3.staticflickr.com/2282/2216576396_c7d5fc9842_t.jpg",6.8956
"8274395@N04",4.8264,45.767,14,24,7,2007,9.04531801E8,"street,france,church,streetlight,lyon,saintpaul,oldcity, france,church,lyon,saintpaul","?",15,13,26,7,2007,"http://farm2.staticflickr.com/1298/904531801_374f52c66c_t.jpg",6.8969
"8274395@N04",4.8272,45.765,14,24,7,2007,9.05958454E8,"sky,france,clouds,lyon,saintpaul,middleages","St Paul district (Lyon old city)",46,14,26,7,2007,"http://farm2.staticflickr.com/1224/905958454_6c8cf55ca7_t.jpg",6.8981
"8274395@N04",4.828,45.768,16,6,6,2007,5.34506374E8,"france,lyon","?",0,13,7,6,2007,"http://farm2.staticflickr.com/1047/534506374_97354cb91e_t.jpg",6.8992
"8274395@N04",4.833,45.765,13,30,5,2007,5.31535961E8,"street,france,lyon,brest","?",59,11,5,6,2007,"http://farm2.staticflickr.com/1396/531535961_5a517fbb5b_t.jpg",6.9064
"8274395@N04",4.8342,45.762,12,3,7,2007,7.1499447E8,"cinema,france,lyon","?",17,10,4,7,2007,"http://farm2.staticflickr.com/1285/714994470_367f9d47c1_t.jpg",6.9081
"8274395@N04",4.8344,45.774,12,27,4,2008,2.445422036E9,"france,church,lyon,saintbernard,croixrousse","?",38,9,27,4,2008,"http://farm4.staticflickr.com/3119/2445422036_291ee04ea9_t.jpg",6.9084
"8274395@N04",4.8429,45.755,15,3,7,2007,7.14244709E8,"france,reflection,window,glass,lyon","Place Gabriel Peri",26,11,4,7,2007,"http://farm2.staticflickr.com/1058/714244709_2b8259297e_t.jpg",6.9205
"8274395@N04",4.8576,45.763,14,31,7,2007,9.85631281E8,"france,lyon,partdieu, france,reflection,lyon,partdieu","Part Dieu district",36,14,2,8,2007,"http://farm2.staticflickr.com/1349/985631281_29d2bd4379_t.jpg",6.9415
"8275209@N06",4.8935,45.753,18,18,6,2009,3.730854756E9,"?","view from the window of my apartment in cours richard vitton 69003 .. 18/06/2009",59,22,17,7,2009,"http://farm4.staticflickr.com/3503/3730854756_2c9ba4e982_t.jpg",6.9928
"83162062@N00",4.8335,45.768,14,15,3,2008,2.341511906E9,"lyon,manifdedroite,broliquier","?",41,20,17,3,2008,"http://farm3.staticflickr.com/2387/2341511906_912e870b8c_t.jpg",6.9071
"83207377@N00",4.8314,45.757,9,26,6,2012,7.44623468E9,"gay,france,water,childhood,alpes,gum,juin,jellies,shoes,eau,wasser,europe,lyon,sandals,pride,rubber,plastic,jelly,69,gummi,mika,fifi,sandalias,2012,plastique,rhone,sandale,méduse,crabe,squelette,caoutchouc,nouilles,sandali,cangrejeras,badesandalen,sarraizienne","marche des fiertés lyon juin 2012
",15,7,26,6,2012,"http://farm9.staticflickr.com/8146/7446234680_f4f95172c9_t.jpg",6.9041
"83207377@N00",4.8314,45.757,12,27,6,2012,7.453647898E9,"gay,boy,water,fountain,girl,childhood,alpes,juin,eau,wasser,place,lyon,femme,pride,69,trans,puddles,fontaine,bi,marche,filles,homme,2012,garçon,bassin,rhone,bellecour,splashing,jongen,jeux,enfance,??,lesbien,fiertés","marche des fiertés LGBT 2012
",7,10,27,6,2012,"http://farm9.staticflickr.com/8149/7453647898_e2679d53c7_t.jpg",6.9041
"8325020@N07",4.831,45.755,3,4,8,2007,1.001975607E9,"leica,city,urban,france,monochrome,photo,foto,photographie,lyon,photos,fotos,ville,photographe,fr69,leicadigilux3,digilux3,jm69007,jeromemercier","?",41,1,4,8,2007,"http://farm2.staticflickr.com/1174/1001975607_8555d1b590_t.jpg",6.9035
"8325020@N07",4.8331,45.769,1,29,11,2007,2.071860063E9,"leica,bw,moon,france,fountain,statue,stone,lune,blackwhite,lyon,noiretblanc,pierre,moonlight,fontaine,nuit,rhone,terreaux,leicadigilux3,digilux3,jeromemercier,placedesterraux","?",20,0,29,11,2007,"http://farm3.staticflickr.com/2382/2071860063_9f8996c25c_t.jpg",6.9065
"8325020@N07",4.8335,45.768,17,19,11,2010,5.190662188E9,"france,nikon,lyon,nikkor,1224mm,couleur,terreaux,grandangle,d700,{ajoutezvosmotsclésenlesséparantpardespointsvirgules}","?",34,21,19,11,2010,"http://farm5.staticflickr.com/4149/5190662188_78d9149d0b_t.jpg",6.9071
"8325020@N07",4.834,45.762,10,16,5,2007,5.01095133E8,"leica,urban,bw,france,monochrome,photo,blackwhite,foto,photographie,lyon,noiretblanc,photos,fotos,vélo,noirblanc,photographe,fr69,leicadigilux3,digilux3,jm69007,jeromemercier","Lyon, FRANCE
copyright Jérôme Mercier - Tous droits réservés",49,17,16,5,2007,"http://farm1.staticflickr.com/200/501095133_ea5fe2dd0f_t.jpg",6.9078
